Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"widowed_kids_embrace_new_commitment","act_7_difficult_responses",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_7_difficult_responses",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_8_your_partner_as_parent",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_8_your_partner_as_parent",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_8_your_partner_as_parent",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_8_your_partner_as_parent",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_8_your_partner_as_parent",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",3,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",4,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_kids_embrace_new_commitment","act_10_the_family_ahead",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_1_the_weight_of_loss",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_1_the_weight_of_loss",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_1_the_weight_of_loss",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_1_the_weight_of_loss",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_1_the_weight_of_loss",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_2_waves_of_grief",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_2_waves_of_grief",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_2_waves_of_grief",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_2_waves_of_grief",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_2_waves_of_grief",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_3_grief_and_faith",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_3_grief_and_faith",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_3_grief_and_faith",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_3_grief_and_faith",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_3_grief_and_faith",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_4_grief_in_your_body",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_4_grief_in_your_body",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_4_grief_in_your_body",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_4_grief_in_your_body",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_4_grief_in_your_body",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_5_the_secondary_losses",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_5_the_secondary_losses",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_5_the_secondary_losses",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_5_the_secondary_losses",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_5_the_secondary_losses",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_6_other_peoples_grief",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_6_other_peoples_grief",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_6_other_peoples_grief",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_6_other_peoples_grief",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_6_other_peoples_grief",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_7_grief_and_guilt",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_7_grief_and_guilt",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_7_grief_and_guilt",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_7_grief_and_guilt",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_7_grief_and_guilt",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_8_carrying_grief_forward",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_8_carrying_grief_forward",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_8_carrying_grief_forward",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_8_carrying_grief_forward",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_8_carrying_grief_forward",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_9_hope_in_the_darkness",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_9_hope_in_the_darkness",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_9_hope_in_the_darkness",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_9_hope_in_the_darkness",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_9_hope_in_the_darkness",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",3,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",4,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_navigating_grief_loss","act_10_continuing_forward",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_1_the_question",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_1_the_question",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_1_the_question",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_1_the_question",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_1_the_question",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_3_readiness",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_3_readiness",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_3_readiness",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_3_readiness",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_3_readiness",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_4_what_you_want",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_4_what_you_want",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_4_what_you_want",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_4_what_you_want",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_4_what_you_want",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_5_practical_navigation",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_5_practical_navigation",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_5_practical_navigation",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_5_practical_navigation",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_5_practical_navigation",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_6_children_and_new_love",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_6_children_and_new_love",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_6_children_and_new_love",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_6_children_and_new_love",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_6_children_and_new_love",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_7_honoring_spouse",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_7_honoring_spouse",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_7_honoring_spouse",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_7_honoring_spouse",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_7_honoring_spouse",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_8_red_flags",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_8_red_flags",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_8_red_flags",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_8_red_flags",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_8_red_flags",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_9_trusting_god",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_9_trusting_god",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_9_trusting_god",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_9_trusting_god",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_9_trusting_god",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",3,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",4,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_opening_heart_new_love","act_10_open_heart",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_1_covenant_again",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_1_covenant_again",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_1_covenant_again",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_1_covenant_again",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_1_covenant_again",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_2_readiness_check",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_2_readiness_check",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_2_readiness_check",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_2_readiness_check",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_2_readiness_check",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_3_alignment_essentials",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_3_alignment_essentials",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_3_alignment_essentials",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_3_alignment_essentials",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_3_alignment_essentials",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_4_lessons_first_marriage",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_4_lessons_first_marriage",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_4_lessons_first_marriage",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_4_lessons_first_marriage",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_4_lessons_first_marriage",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_5_honoring_past_embracing_future",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_5_honoring_past_embracing_future",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_5_honoring_past_embracing_future",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_5_honoring_past_embracing_future",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_5_honoring_past_embracing_future",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_6_blended_family",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_6_blended_family",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_6_blended_family",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_6_blended_family",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_6_blended_family",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_7_spiritual_foundation",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_7_spiritual_foundation",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_7_spiritual_foundation",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_7_spiritual_foundation",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_7_spiritual_foundation",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_8_vows",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_8_vows",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_8_vows",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_8_vows",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_8_vows",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_9_the_wedding",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_9_the_wedding",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_9_the_wedding",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_9_the_wedding",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_9_the_wedding",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",3,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",4,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_preparing_new_covenant","act_10_entering_covenant",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_1_life_dismantled",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_1_life_dismantled",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_1_life_dismantled",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_1_life_dismantled",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_1_life_dismantled",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_2_immediate_practical",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_2_immediate_practical",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_2_immediate_practical",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_2_immediate_practical",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_2_immediate_practical",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_3_financial_picture",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_3_financial_picture",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_3_financial_picture",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_3_financial_picture",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_3_financial_picture",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_4_benefits_insurance",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_4_benefits_insurance",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_4_benefits_insurance",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_4_benefits_insurance",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_4_benefits_insurance",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_5_legal_estate",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_5_legal_estate",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_5_legal_estate",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_5_legal_estate",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_5_legal_estate",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_6_budget",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_6_budget",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_6_budget",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_6_budget",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_6_budget",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_7_their_domain",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_7_their_domain",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_7_their_domain",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_7_their_domain",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_7_their_domain",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_8_daily_routines",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_8_daily_routines",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_8_daily_routines",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_8_daily_routines",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_8_daily_routines",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_9_decisions_alone",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_9_decisions_alone",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_9_decisions_alone",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_9_decisions_alone",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_9_decisions_alone",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_10_home_space",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_10_home_space",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_10_home_space",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
